 P                   546741                   546732   1.2751093078381730E-005       7012 #   2  2  1  4  2  2  4  2  4  5 ->   2  2  0  4  2  2  4  2  4  5
 P                   546741                   546714   5.0418515741855368E-005       7033 #   2  2  1  4  2  2  4  2  4  5 ->   2  2  1  3  2  2  4  2  4  5
 P                   546741                   546606   1.3300829497737897E-005       7897 #   2  2  1  4  2  2  4  2  4  5 ->   2  2  1  4  1  2  4  2  4  5
 P                   546741                   546336   3.3655128789263204E-006       7938 #   2  2  1  4  2  2  4  2  4  5 ->   2  2  1  4  2  1  4  2  4  5
 P                   546741                   545526   6.7208284455700208E-006       7940 #   2  2  1  4  2  2  4  2  4  5 ->   2  2  1  4  2  2  3  2  4  5
 V                   546741                   540666   1.1021504411626165E-006       8029 #   2  2  1  4  2  2  4  2  4  5 ->   2  2  1  4  2  2  4  1  4  5
 P                   546741                   528516   2.1176427600169461E-007       8011 #   2  2  1  4  2  2  4  2  4  5 ->   2  2  1  4  2  2  4  2  3  5
 P                   546741                   455616   2.6462975245140954E-007       8011 #   2  2  1  4  2  2  4  2  4  5 ->   2  2  1  4  2  2  4  2  4  4

 P                   546749                   546746   9.3287681424958550E-005       6866 #   1  2  2  4  2  2  4  2  4  5 ->   1  1  2  4  2  2  4  2  4  5
 P                   546749                   546740   2.8178289200759325E-005       6975 #   1  2  2  4  2  2  4  2  4  5 ->   1  2  1  4  2  2  4  2  4  5
 P                   546749                   546722   5.5659222644995238E-005       6998 #   1  2  2  4  2  2  4  2  4  5 ->   1  2  2  3  2  2  4  2  4  5
 P                   546749                   546614   1.3615371265456181E-005       7894 #   1  2  2  4  2  2  4  2  4  5 ->   1  2  2  4  1  2  4  2  4  5
 P                   546749                   546344   3.6186951939975859E-006       7935 #   1  2  2  4  2  2  4  2  4  5 ->   1  2  2  4  2  1  4  2  4  5
 P                   546749                   545534   7.2258322775772331E-006       7938 #   1  2  2  4  2  2  4  2  4  5 ->   1  2  2  4  2  2  3  2  4  5
 V                   546749                   540674   1.1279657268134955E-006       8029 #   1  2  2  4  2  2  4  2  4  5 ->   1  2  2  4  2  2  4  1  4  5
 P                   546749                   528524   2.2978357903273380E-007       8012 #   1  2  2  4  2  2  4  2  4  5 ->   1  2  2  4  2  2  4  2  3  5
 P                   546749                   455624   2.8714574860216372E-007       8012 #   1  2  2  4  2  2  4  2  4  5 ->   1  2  2  4  2  2  4  2  4  4

 F                   546720                   546714   5.5768607808268045E-007        114 #   2  1  2  3  2  2  4  2  4  5 ->   2  2  1  3  2  2  4  2  4  5
 F                   546720                   546696   1.4117090046379226E-006        136 #   2  1  2  3  2  2  4  2  4  5 ->   2  2  2  2  2  2  4  2  4  5
 F                   546720                   546318   7.7574101409841597E-005       1075 #   2  1  2  3  2  2  4  2  4  5 ->   2  2  2  3  2  1  4  2  4  5
 F                   546720                   545508   1.5648793147150512E-004       1078 #   2  1  2  3  2  2  4  2  4  5 ->   2  2  2  3  2  2  3  2  4  5
 F                   546720                   546612   1.2185897471221147E-005        898 #   2  1  2  3  2  2  4  2  4  5 ->   2  1  2  4  1  2  4  2  4  5
 F                   546720                   540672   1.3229941617292337E-006       1044 #   2  1  2  3  2  2  4  2  4  5 ->   2  1  2  4  2  2  4  1  4  5
 F                   546720                   528522   3.2934027480538570E-005       1013 #   2  1  2  3  2  2  4  2  4  5 ->   2  1  2  4  2  2  4  2  3  5
 F                   546720                   455622   2.4739378051183593E-004       1014 #   2  1  2  3  2  2  4  2  4  5 ->   2  1  2  4  2  2  4  2  4  4
 A                   546720                   540639   2.4965293459905486E-003         83 #   2  1  2  3  2  2  4  2  4  5 ->   2  2  1  3  2  2  4  1  4  5
 A                   546720                   528489   1.8153290390415432E-002         52 #   2  1  2  3  2  2  4  2  4  5 ->   2  2  1  3  2  2  4  2  3  5
 A                   546720                   455589   2.4170338212345661E-002         53 #   2  1  2  3  2  2  4  2  4  5 ->   2  2  1  3  2  2  4  2  4  4
 A                   546720                   545481   4.1833116431615212E-002          3 #   2  1  2  3  2  2  4  2  4  5 ->   2  2  2  2  2  2  3  2  4  5
 A                   546720                   540621   3.3175342601072942E-003        104 #   2  1  2  3  2  2  4  2  4  5 ->   2  2  2  2  2  2  4  1  4  5
 A                   546720                   528471   3.5263049535531998E-002         74 #   2  1  2  3  2  2  4  2  4  5 ->   2  2  2  2  2  2  4  2  3  5
 A                   546720                   455571   4.2506912453405890E-002         74 #   2  1  2  3  2  2  4  2  4  5 ->   2  2  2  2  2  2  4  2  4  4
 A                   546720                   546453   9.7288115876937524E-004        858 #   2  1  2  3  2  2  4  2  4  5 ->   2  2  2  3  0  2  4  2  4  5
 A                   546720                   546183   1.8097835158766644E-003        898 #   2  1  2  3  2  2  4  2  4  5 ->   2  2  2  3  1  1  4  2  4  5
 A                   546720                   545373   3.6103800836568790E-003        901 #   2  1  2  3  2  2  4  2  4  5 ->   2  2  2  3  1  2  3  2  4  5
 A                   546720                   540513   1.8109814560028737E-004       1003 #   2  1  2  3  2  2  4  2  4  5 ->   2  2  2  3  1  2  4  1  4  5
 A                   546720                   528363   2.4728525011735916E-003        972 #   2  1  2  3  2  2  4  2  4  5 ->   2  2  2  3  1  2  4  2  3  5
 A                   546720                   455463   3.0893544479561829E-003        973 #   2  1  2  3  2  2  4  2  4  5 ->   2  2  2  3  1  2  4  2  4  4
 A                   546720                   545913   2.4298023343610377E-005        939 #   2  1  2  3  2  2  4  2  4  5 ->   2  2  2  3  2  0  4  2  4  5
 A                   546720                   545103   9.8968988184004695E-005        942 #   2  1  2  3  2  2  4  2  4  5 ->   2  2  2  3  2  1  3  2  4  5
 A                   546720                   540243   1.4579034846747785E-004       1043 #   2  1  2  3  2  2  4  2  4  5 ->   2  2  2  3  2  1  4  1  4  5
 A                   546720                   528093   2.9986868447670070E-005       1013 #   2  1  2  3  2  2  4  2  4  5 ->   2  2  2  3  2  1  4  2  3  5
 A                   546720                   455193   5.8649714442885359E-004       1013 #   2  1  2  3  2  2  4  2  4  5 ->   2  2  2  3  2  1  4  2  4  4
 A                   546720                   544293   9.8483299171250841E-005        945 #   2  1  2  3  2  2  4  2  4  5 ->   2  2  2  3  2  2  2  2  4  5
 A                   546720                   539433   2.9090792644978790E-004       1047 #   2  1  2  3  2  2  4  2  4  5 ->   2  2  2  3  2  2  3  1  4  5
 A                   546720                   527283   8.4223108558657107E-004       1016 #   2  1  2  3  2  2  4  2  4  5 ->   2  2  2  3  2  2  3  2  3  5
 A                   546720                   454383   5.0780817275770040E-004       1016 #   2  1  2  3  2  2  4  2  4  5 ->   2  2  2  3  2  2  3  2  4  4
 A                   546720                   534573   8.2145343726755135E-006       1148 #   2  1  2  3  2  2  4  2  4  5 ->   2  2  2  3  2  2  4  0  4  5
 A                   546720                   522423   1.9385277590000034E-004       1118 #   2  1  2  3  2  2  4  2  4  5 ->   2  2  2  3  2  2  4  1  3  5
 A                   546720                   449523   2.4220758605514255E-004       1118 #   2  1  2  3  2  2  4  2  4  5 ->   2  2  2  3  2  2  4  1  4  4
 A                   546720                   510273   9.1530629558957957E-005       1087 #   2  1  2  3  2  2  4  2  4  5 ->   2  2  2  3  2  2  4  2  2  5
 A                   546720                   437373   3.8909414111898280E-003       1088 #   2  1  2  3  2  2  4  2  4  5 ->   2  2  2  3  2  2  4  2  3  4
 A                   546720                   364473   8.6934388703791628E-004       1088 #   2  1  2  3  2  2  4  2  4  5 ->   2  2  2  3  2  2  4  2  4  3
 A                   546720                   546477   8.5573431960453614E-005        722 #   2  1  2  3  2  2  4  2  4  5 ->   2  1  2  4  0  2  4  2  4  5
 A                   546720                   546207   7.0047497769654016E-005        762 #   2  1  2  3  2  2  4  2  4  5 ->   2  1  2  4  1  1  4  2  4  5
 A                   546720                   545397   1.6160176290942972E-003        765 #   2  1  2  3  2  2  4  2  4  5 ->   2  1  2  4  1  2  3  2  4  5
 A                   546720                   540537   1.5323866308500995E-005        867 #   2  1  2  3  2  2  4  2  4  5 ->   2  1  2  4  1  2  4  1  4  5
 A                   546720                   528387   1.3850772873400360E-004        836 #   2  1  2  3  2  2  4  2  4  5 ->   2  1  2  4  1  2  4  2  3  5
 A                   546720                   455487   1.1656284203488131E-004        837 #   2  1  2  3  2  2  4  2  4  5 ->   2  1  2  4  1  2  4  2  4  4
 A                   546720                   545937   2.7099194371774450E-005        803 #   2  1  2  3  2  2  4  2  4  5 ->   2  1  2  4  2  0  4  2  4  5
 A                   546720                   545127   2.5403616018596122E-003        806 #   2  1  2  3  2  2  4  2  4  5 ->   2  1  2  4  2  1  3  2  4  5
 A                   546720                   540267   6.5986118015053786E-006        907 #   2  1  2  3  2  2  4  2  4  5 ->   2  1  2  4  2  1  4  1  4  5
 A                   546720                   528117   1.6506759337723854E-004        877 #   2  1  2  3  2  2  4  2  4  5 ->   2  1  2  4  2  1  4  2  3  5
 A                   546720                   455217   1.2585475306855075E-003        877 #   2  1  2  3  2  2  4  2  4  5 ->   2  1  2  4  2  1  4  2  4  4
 A                   546720                   544317   3.8494635527477651E-003        809 #   2  1  2  3  2  2  4  2  4  5 ->   2  1  2  4  2  2  2  2  4  5
 A                   546720                   539457   1.7026744765444134E-004        910 #   2  1  2  3  2  2  4  2  4  5 ->   2  1  2  4  2  2  3  1  4  5
 A                   546720                   527307   3.1759496055803727E-003        880 #   2  1  2  3  2  2  4  2  4  5 ->   2  1  2  4  2  2  3  2  3  5
